"bill_date","bill_time","bill_no","member_id","sku_code","sku_name","qty","sales"
2022-09-13,"08:20:27  น.","98504f31","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-13,"08:20:27  น.","98504f31","",7004041,"อเมริกาโน่เย็น",2,154.7158
2022-09-13,"08:29:21  น.","a211bd4d","1fd2757e",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-13,"08:35:12  น.","a94dfa70","",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-13,"08:42:13  น.","92ce623b","",7004044,"มอคค่าเย็น",1,84.0142
2022-09-13,"08:42:13  น.","92ce623b","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-13,"08:43:18  น.","a88f9047","",7005018,"ชา Peach เย็น",1,67.3801
2022-09-13,"08:52:09  น.","aac92e1e","bb245d5c",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"09:36:34  น.","adc086c2","",7004054,"Add Oat Milk",1,25.7904
2022-09-13,"09:36:34  น.","adc086c2","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-13,"09:44:43  น.","96431e89","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-13,"09:51:33  น.","ac02ecf5","9e405af8",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"10:01:14  น.","978174be","",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-13,"10:22:08  น.","29194053","",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"10:31:23  น.","111e0c76","41666841",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"10:34:00  น.","2a9d943d","",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"11:09:14  น.","2b5ffe0a","24c52ea6",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-13,"11:22:03  น.","159370c4","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"11:34:42  น.","2e10e88f","f335d9cc",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"11:54:33  น.","2fd282b8","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-13,"12:01:54  น.","1617a4aa","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"12:13:19  น.","2c5656d6","a871b6d3",7023054,"สลัดแร็ปอะโวคาโด",1,117.2824
2022-09-13,"12:11:51  น.","1c8989a0","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"12:11:51  น.","1c8989a0","",7001050,"Good at Heart",1,104.8135
2022-09-13,"12:17:52  น.","1d4be397","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"12:24:49  น.","26c87bdc","2ade5b85",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"12:28:47  น.","1ecf37f9","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"12:42:42  น.","1a424b4b","285aab2a",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-13,"12:51:15  น.","1804f512","8ad70f1f",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"12:52:30  น.","23876d59","",7005018,"ชา Peach เย็น",1,67.3801
2022-09-13,"12:58:48  น.","19c69f25","5164dcf3",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-13,"13:05:27  น.","0ebc7b68","c25de196",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-13,"13:21:58  น.","0f7e115f","",7007015,"น้ำผึ้งมะนาวโซดา",1,75.7016
2022-09-13,"13:21:58  น.","0f7e115f","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"13:34:24  น.","37795d7a","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"13:35:00  น.","09b5d3b4","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-13,"14:31:06  น.","33f421c8","",7004034,"อเมริกาโน่ร้อน",1,71.5364
2022-09-13,"14:40:05  น.","0a3107da","",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-13,"14:41:40  น.","31b29f91","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"14:47:39  น.","0bf36ded","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-13,"15:12:02  น.","3070f5a6","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-13,"15:12:02  น.","3070f5a6","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"15:20:07  น.","3b2cb29b","60b0f52d",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"15:38:10  น.","016d40e7","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.5009
2022-09-13,"15:57:51  น.","38a866f5","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5364
2022-09-13,"15:57:51  น.","38a866f5","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-13,"16:11:06  น.","02e99489","c2ab58b0",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-13,"16:38:25  น.","396a0cc2","",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-13,"17:07:04  น.","0664e83b","27825f35",7005018,"ชา Peach เย็น",1,67.3801
2022-09-13,"17:21:36  น.","3fa1ce29","",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"17:22:39  น.","05e03c55","db4cdea2",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-13,"17:23:54  น.","3e63a41e","db4cdea2",7004037,"มอคค่าร้อน",1,75.7016
2022-09-13,"17:35:51  น.","115406b3","291b659f",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"17:53:14  น.","2b15f4cf","d5713b17",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"17:54:16  น.","10966c84","d5713b17",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"18:25:49  น.","289120a1","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-13,"09:40:21  น.","8d678174","308d5cd3",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"09:45:59  น.","882897f1","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.3002
2022-09-13,"10:30:44  น.","bffee05b","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0995
2022-09-13,"11:42:05  น.","1ac9823c","1212981d",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-13,"12:14:38  น.","093e1ac3","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"13:54:24  น.","03ea3d0c","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"16:13:15  น.","6815b1a5","d75fc1f4",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"16:33:58  น.","7866fd34","6f5b022f",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"16:36:57  น.","42270f48","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-13,"16:48:43  น.","4b3df62c","012a8260",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"17:00:21  น.","77b7c6bb","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"18:35:11  น.","f2e660d8","9f90d081",7001050,"Good at Heart",1,104.8135
2022-09-13,"14:41:06  น.","e393fc49","",7023049,"สลัดแร็ปผักย่าง",2,252.865
2022-09-13,"18:24:18  น.","bc2f6592","",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"10:26:22  น.","cc6e0907","",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-13,"10:26:22  น.","cc6e0907","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-13,"10:32:03  น.","9210faeb","2b8e9ae0",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-13,"10:40:42  น.","0794de49","",7001049,"Flu Fighter",1,104.8135
2022-09-13,"10:45:39  น.","6269b5ee","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"10:45:39  น.","6269b5ee","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-13,"11:04:26  น.","f7ed914c","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"11:09:59  น.","abd5dcf9","b30f9e1d",7001052,"Immune Booster",1,104.8135
2022-09-13,"11:14:37  น.","3e51f85b","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"11:20:54  น.","5bac93fc","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"11:31:08  น.","05d26010","059bdffb",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"11:38:55  น.","602f0bb7","91e853c1",7023031,"Mini-สลัดธัญพืช",1,71.5453
2022-09-13,"11:44:30  น.","f5ab2f15","b947a2ac",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"11:50:26  น.","3f93926c","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"11:58:04  น.","91942e85","6e579e2e",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"12:00:36  น.","f4694522","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-13,"12:04:58  น.","af58a04b","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-13,"12:05:39  น.","3adc84e9","",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-13,"12:06:19  น.","5f21ef4e","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-13,"12:14:49  น.","caa5cbec","c53fc5a3",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-13,"12:38:59  น.","cb67a1db","e2c0e19d",7004043,"ลาเต้เย็น",1,84.0231
2022-09-13,"12:41:29  น.","95195237","",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-13,"12:44:19  น.","009d7695","d0f22853",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"12:51:17  น.","f0e43990","50605ac8",7004047,"อเมริกาโน่ส้มสายน้ำผึ้ง",1,96.492
2022-09-13,"13:10:54  น.","c9211f82","1edd9c5e",7023043,"สลัดผักรวมอินทรีย์",1,117.2913
2022-09-13,"13:18:30  น.","975fec6e","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"13:20:31  น.","02dbc8cc","ed8dada5",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-13,"13:21:15  น.","6726a36b","",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-13,"13:22:49  น.","f2a287c9","e6b424f0",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-13,"13:27:03  น.","389a3ab0","310e8b37",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"13:27:03  น.","389a3ab0","310e8b37",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"13:43:43  น.","c8e375b5","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-13,"14:08:02  น.","0319a2fb","4c058de6",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-13,"14:53:57  น.","563b162a","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"14:59:22  น.","c3bf3288","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-13,"16:03:19  น.","a7803318","507580e5",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-13,"16:35:42  น.","320417ba","52babf30",7001052,"Immune Booster",1,104.8135
2022-09-13,"16:35:42  น.","320417ba","52babf30",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-13,"16:36:53  น.","57f97c1d","",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-13,"16:40:47  น.","c27d58bf","4a074440",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-13,"16:46:04  น.","9c03ab53","3a563e3a",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"16:55:40  น.","f9fec0f4","f74072cf",7004043,"ลาเต้เย็น",2,163.0373
2022-09-13,"16:55:40  น.","f9fec0f4","f74072cf",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-13,"17:11:23  น.","a5c68d41","4215de78",7004047,"อเมริกาโน่ส้มสายน้ำผึ้ง",1,96.492
2022-09-13,"17:19:28  น.","55bfc244","7fc072d4",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-13,"17:31:24  น.","9e45150a","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-13,"17:34:50  น.","0bc131a8","",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-13,"17:37:43  น.","6e3c5a0f","",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-13,"17:41:04  น.","fbb87ead","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-13,"18:28:00  น.","c1f98cd1","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-13,"18:31:53  น.","9f877f3d","",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-13,"18:36:20  น.","6ffe3038","c4f419d8",7022022,"ซุปฟักทอง",1,75.7016
2022-09-13,"18:43:30  น.","fa7a149a","",7022024,"ซุปแครอทขิง",1,75.7016
2022-09-13,"18:49:43  น.","a14bf1f3","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-13,"19:12:27  น.","5132bef6","5eed8f30",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-13,"20:07:05  น.","ff35021f","4af9e75c",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-13,"20:20:16  น.","a0899bc4","50605ac8",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-14,"09:40:15  น.","d0759787","49d17866",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",2,154.7158
2022-09-14,"12:07:51  น.","be66cc3d","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"12:31:31  น.","df076d9e","f8b8bbf2",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"12:33:18  น.","e6c24b8c","d8b95547",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-14,"12:38:46  น.","e70021bb","917c14ec",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-14,"12:41:48  น.","dc83b9f0","aa48c242",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8046
2022-09-14,"12:49:21  น.","d80ec542","c12bcef1",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"12:56:47  น.","db8a112c","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-14,"13:23:16  น.","efd8b2e8","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-14,"13:35:29  น.","fae4e8fc","8c0f68af",7001050,"Good at Heart",1,104.8135
2022-09-14,"13:50:31  น.","c0a51a80","ab11f57b",7022022,"ซุปฟักทอง",1,75.7016
2022-09-14,"13:54:44  น.","ffabfe79","66befd97",7023050,"สลัดแร็ปหมูย่าง",1,117.2824
2022-09-14,"17:03:57  น.","d5d34a51","1a15acb9",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-14,"17:14:08  น.","faaee239","",7001050,"Good at Heart",1,104.8135
2022-09-14,"17:35:13  น.","fda74ae5","485e27f7",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-14,"19:04:52  น.","f0df5e50","1de719ea",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5648
2022-09-14,"21:39:59  น.","c89218b0","b62735ad",7001049,"Flu Fighter",2,204.627
2022-09-14,"11:01:59  น.","25a518a5","dc66e1d2",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"11:15:23  น.","24677292","b4508268",7023034,"M-สลัดผักย่างอินทรีย์",2,204.6359
2022-09-14,"11:21:40  น.","157ac7d3","b5331e01",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8313
2022-09-14,"13:13:18  น.","2a74232a","7720d026",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-14,"14:25:42  น.","7a0837c8","0f966fa5",7001052,"Immune Booster",1,104.8135
2022-09-14,"15:49:02  น.","683dc500","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"16:22:18  น.","6d72d385","12641a4d",7001049,"Flu Fighter",1,104.8135
2022-09-14,"16:47:30  น.","65aa40d6","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-14,"17:41:43  น.","75930682","",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-14,"17:43:25  น.","4e109ec9","51c11585",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"17:43:25  น.","4e109ec9","51c11585",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-14,"12:50:55  น.","f5581ff5","3ee52b92",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-14,"13:00:08  น.","f6dccb9b","3b91e09e",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"13:06:54  น.","c9d22f62","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-14,"16:08:01  น.","e97ebc85","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"16:09:25  น.","d0bb9a97","d4679d17",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"19:23:22  น.","fb014488","e598902c",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",1,79.8579
2022-09-14,"11:44:59  น.","77249cb1","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"11:47:57  น.","4ca704fa","",7023052,"สลัดแร็ปธัญพืช",1,117.2913
2022-09-14,"13:37:00  น.","599b5eee","8c0f68af",7022021,"ซุปผักโขม",1,75.7016
2022-09-14,"13:37:00  น.","599b5eee","8c0f68af",7023050,"สลัดแร็ปหมูย่าง",1,117.2824
2022-09-14,"14:27:07  น.","585934d9","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"15:11:12  น.","605e78fc","a34025bc",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"15:36:05  น.","5bdde0b7","5f95a541",7004047,"อเมริกาโน่ส้มสายน้ำผึ้ง",1,96.492
2022-09-14,"15:45:12  น.","5e92f632","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"16:02:18  น.","5d16225c","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-14,"16:16:15  น.","6757d020","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-14,"16:16:15  น.","6757d020","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-14,"16:18:43  น.","5cd4486b","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"17:08:43  น.","57880f56","42ce68dc",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"17:09:58  น.","6dc9fd2a","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"17:11:13  น.","564a6561","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"17:46:55  น.","5081a78a","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"12:34:19  น.","cecae06a","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"12:34:19  น.","cecae06a","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"16:05:46  น.","8a48c4ab","",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-14,"16:57:14  น.","9bb3e8c8","0e225a00",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"16:58:03  น.","a0307083","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-14,"17:24:18  น.","96246d1e","555fb8dd",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-14,"17:25:07  น.","ada7f555","1372e25c",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"17:47:49  น.","85d3f5e1","1e17e55f",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"17:58:25  น.","815e8953","f3786bad",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-14,"17:59:27  น.","badd1118","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-14,"18:06:25  น.","bb1f7b2f","ba2c6d7c",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"18:06:25  น.","bb1f7b2f","ba2c6d7c",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-14,"19:06:03  น.","0b941e7a","b8533043",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-14,"19:36:52  น.","07c1f19b","4d95885e",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-14,"19:52:00  น.","3b4bc10c","",7023047,"สลัดแร็ปปลานิลอินทรีย์",2,229.5826
2022-09-14,"17:26:27  น.","4187f221","",7023036,"M-สลัดหมูหลุมย่าง",1,114.7993
2022-09-14,"17:26:27  น.","4187f221","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,114.7904
2022-09-14,"08:14:53  น.","15d97a01","66a79f7a",7004035,"คาปูชิโน่ร้อน",1,75.7016
2022-09-14,"08:24:00  น.","141b1036","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"08:22:25  น.","2506a577","6aa8ec4d",7022021,"ซุปผักโขม",1,75.7016
2022-09-14,"08:22:25  น.","2506a577","6aa8ec4d",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"08:47:41  น.","27401b2e","dba67239",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"08:50:17  น.","1cc38365","2b6f7d1b",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-14,"08:59:11  น.","1d01e952","3be7881b",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"09:13:37  น.","23cd679c","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-14,"09:23:49  น.","184effd7","206afe1c",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-14,"09:30:22  น.","220f0dab","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"09:40:38  น.","2049b3f2","3e09d169",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"09:49:35  น.","1bca2bb9","62fd09a2",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"10:19:05  น.","218bd9c5","9aba5fcb",7004036,"ลาเต้ร้อน",1,75.7016
2022-09-14,"10:20:53  น.","1a08418e","0eaad59d",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-14,"10:41:54  น.","0d72a5c3","17ea4d75",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"11:04:56  น.","373357bf","f3786bad",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-14,"11:35:48  น.","3575e9e6","",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.5009
2022-09-14,"11:39:05  น.","0ef671ad","",7004020,"+ESP Shot",1,17.4778
2022-09-14,"11:39:05  น.","0ef671ad","",7004001,"H-Espresso",1,59.0675
2022-09-14,"11:57:25  น.","34b783d1","d6ea3c4c",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-14,"12:15:00  น.","0f341b9a","9e728294",7004052,"เอสเพรสโซ่มะปี๊ด",1,96.5009
2022-09-14,"12:16:07  น.","31f89554","8dbacb06",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"12:57:24  น.","0bb96728","",7023053,"สลัดแร็ปเทมเป้",1,117.2913
2022-09-14,"13:01:34  น.","09ffd971","03c9f3f9",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-14,"13:01:34  น.","09ffd971","03c9f3f9",7004052,"เอสเพรสโซ่มะปี๊ด",1,96.5009
2022-09-14,"13:04:22  น.","33be2b0d","807b1dc1",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-14,"13:18:35  น.","083db346","",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"13:20:27  น.","38e26c30","24bc55b6",7004050,"มัทฉะลาเต้เย็น",1,88.1794
2022-09-14,"13:26:20  น.","0361f47b","c1ec6085",7004043,"ลาเต้เย็น",1,84.0231
2022-09-14,"13:26:20  น.","0361f47b","c1ec6085",7004052,"เอสเพรสโซ่มะปี๊ด",1,96.492
2022-09-14,"13:56:25  น.","39200607","62d002fb",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"14:21:39  น.","02a39e4c","284bdd26",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5364
2022-09-14,"14:21:39  น.","02a39e4c","284bdd26",7023031,"Mini-สลัดธัญพืช",1,71.5453
2022-09-14,"14:51:15  น.","3aa4d269","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-14,"15:08:47  น.","01274a22","8add0607",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-14,"15:15:41  น.","3febc4ec","0614a996",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-14,"16:41:10  น.","3e29aedb","801c5e20",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"16:41:10  น.","3e29aedb","801c5e20",7007015,"น้ำผึ้งมะนาวโซดา",1,75.7016
2022-09-14,"17:05:32  น.","05aa3690","a8d27ab9",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"17:08:36  น.","3c6f1082","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"17:09:09  น.","07ec88c9","",7004050,"มัทฉะลาเต้เย็น",1,88.1794
2022-09-14,"17:14:09  น.","062ee2fe","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-14,"13:18:21  น.","aa42e769","ee48736a",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-14,"14:38:58  น.","9cb96b97","",7023031,"Mini-สลัดธัญพืช",1,71.5364
2022-09-14,"15:45:07  น.","88475bb4","169e3668",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-14,"16:05:42  น.","82d976be","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-14,"16:23:16  น.","85d0de62","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-14,"16:42:59  น.","93225add","4036f3ee",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-14,"16:46:03  น.","92e030ea","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-14,"17:01:19  น.","ac2cbe24","1acccd91",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5364
2022-09-14,"17:28:23  น.","8ec6939a","bbfe333f",7023053,"สลัดแร็ปเทมเป้",1,117.2824
2022-09-14,"18:00:14  น.","bc5ff2b5","cb2e1786",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
